userID,itemID,rating,timestamp
1150,2024,3.0,1036575337
1460,3422,3.0,1393130140
2914,656,4.0,901125210
133,265,3.0,1053936572
1329,171,3.0,981314291
828,23,3.0,844446853
1045,1215,4.0,1160372510
1467,137,2.5,1151770746
1079,2314,3.5,1189918210
722,191,2.5,1112511230
1261,1234,3.5,1179047234
829,440,3.0,847877678
2287,1039,5.0,1031167748
1732,1337,3.5,1285746806
1916,502,3.0,852456451
651,202,4.0,1033073758
868,78,4.0,1052018760
2013,111,5.0,996536796
1691,209,4.0,1110664671
2111,2157,4.0,862515250
2067,4,1.0,834881408
140,132,2.5,1185315897
2831,274,2.0,944933043
477,1340,3.0,836142959
1320,183,4.0,1103139680
580,1966,4.0,975123838
2444,206,5.0,1230670085
2144,22,5.0,945022307
2564,503,1.0,869637265
2102,295,5.0,940701107
1143,34,5.0,1139460802
1329,2043,4.5,1356788549
1881,166,4.0,1409574083
1255,5,4.0,835026888
447,1295,3.0,849258463
226,1121,5.0,974433743
1493,1751,3.5,1225838369
2586,623,3.5,1398918070
2625,133,3.5,1114978595
229,216,4.0,1320631966
2210,1234,3.5,1394998424
2840,132,5.0,1265860641
2118,2250,3.5,1139963505
1423,198,4.0,951876084
1201,213,4.5,1131410747
706,298,3.5,1147763153
1346,3529,3.0,1332028382
144,388,4.0,1121455238
12,321,1.5,1095143936
1451,877,4.0,974947210
2919,288,4.0,944975663
994,206,3.5,1368228514
176,271,5.0,1232451951
2162,159,3.0,841856741
2261,1159,4.0,1162219697
1503,51,3.5,1216079381
2723,251,5.0,850779566
1052,72,4.0,1155960276
1250,172,2.5,1111486106
654,32,3.0,939545318
1563,536,4.0,1046468718
2242,387,3.0,1067030714
1351,166,3.0,1313272333
213,1164,2.5,1230443495
31,91,1.0,955192571
2912,168,4.5,1166621450
1820,794,3.0,1197848324
1092,125,4.5,1106268148
467,2105,2.5,1165707988
1949,10,3.0,1263416252
1384,18,3.0,949279595
2541,289,5.0,1016827594
2207,22,4.0,864931689
1427,36,3.5,1168886307
390,1770,1.0,1333916393
2277,297,3.5,1302894331
1293,31,3.0,836231701
2593,162,3.0,834736660
1764,1402,4.0,1126914544
69,1463,3.5,1288668106
2860,1109,3.5,1213751299
1430,741,2.0,974045930
1416,493,3.0,911395527
1056,10,5.0,1159813319
406,317,4.0,974402354
2915,185,4.0,983472200
283,205,4.0,941401817
2679,1109,3.5,1325015636
1624,803,4.0,994706854
1359,2265,4.5,1253985899
706,534,3.5,1147762203
2525,585,4.0,1213304706
2132,273,4.0,1072882754
2391,187,4.0,1180909426
706,1976,1.0,1147685741
2860,615,4.5,1174748413
2688,1104,3.5,1403887648
149,1900,5.0,944932450
2562,1215,5.0,1129723450
2878,1432,2.5,1080676561
521,760,3.0,1157296219
875,561,4.0,879413390
2169,12,4.5,1148118145
2003,559,2.5,1230503060
838,71,2.0,1331391694
1891,950,4.0,1065209828
1250,31,3.5,1111724256
997,232,2.0,943630913
93,1627,2.0,1123889299
924,202,4.0,1045536081
724,1212,4.0,1402595550
37,287,3.0,1098378025
710,1226,4.0,1109259427
2548,575,5.0,1004827726
521,841,3.5,1180808239
2095,515,4.0,849603462
1941,111,3.5,1367103084
630,1601,1.0,1232909091
615,9,4.0,844363197
1449,174,4.0,1120192749
1378,1017,4.0,1073359093
253,226,3.0,837036179
818,687,1.0,1108675263
2123,40,2.5,1210924657
2392,860,3.5,1054084921
947,1231,3.5,1259459336
15,926,3.0,975626278
1378,916,3.0,1055792626
242,1135,2.0,1114374301
1487,1857,4.5,1182100005
1467,132,3.5,1151765952
2579,117,4.0,1177681875
1700,1400,4.5,1074997152
1833,1252,3.5,1425078414
2031,549,1.5,1222998742
2625,1719,3.5,1072848340
2482,815,4.0,955077768
718,183,5.0,993876723
2027,1107,3.0,1155327946
821,619,3.5,1104599193
1885,19,3.0,1138901575
2087,352,3.0,1053266166
25,37,4.0,960236335
1548,200,3.0,994202606
2752,854,4.5,1157585906
2553,48,4.0,1105306451
1118,697,5.0,1261724672
1718,2290,2.0,1172622328
2327,165,5.0,1048042337
34,20,4.0,1054505491
2869,82,2.0,1019809578
422,854,4.5,1125863754
525,18,5.0,1236556005
2517,1184,4.0,953954921
1092,1346,3.5,1106243481
997,325,3.0,973435168
390,653,2.5,1330109234
2077,1409,2.0,1126017780
2679,609,3.5,1340925674
888,5,3.0,1420239769
2901,1611,3.0,1297144791
2389,1976,1.0,1047064357
1942,629,1.0,1121998793
668,126,4.5,1111907292
397,29,3.0,845304909
37,312,2.5,1098379753
1286,282,3.0,946074511
1412,106,1.5,1259253782
995,68,4.0,939552546
1752,202,3.5,1387415334
1225,47,2.5,1091266468
68,268,4.0,906426977
1098,163,3.5,1305064430
1338,420,2.0,939136422
221,1832,4.5,1281503395
1049,556,3.5,1110005727
838,5,3.5,1331391558
2835,324,4.0,970001592
1058,133,4.0,1197959337
2880,184,5.0,1046194777
935,726,3.0,940490666
2026,191,4.0,985540609
464,1634,3.5,1215915488
50,46,5.0,1003331858
2159,157,5.0,879430059
2192,209,4.5,1376435782
2053,864,1.0,981766391
639,278,2.0,1353257842
24,183,3.5,1130831557
710,243,4.0,986263371
1289,52,5.0,949707286
1548,6,5.0,994204204
2915,659,5.0,983472761
2306,1331,3.0,1424849797
935,542,4.0,940303527
1098,57,4.5,1305065507
1166,284,4.0,1193237885
1947,1108,4.0,1168302919
965,144,4.0,1412824664
2254,43,4.0,1028560929
2087,167,3.5,1105545516
2935,1666,4.0,1427394624
521,1172,4.5,1298520329
1252,853,4.0,1348160205
289,22,3.0,835716336
2862,725,4.0,956888971
2133,65,3.0,849612977
942,118,3.5,1195216231
177,124,4.5,1280367984
2446,15,5.0,840421367
878,1501,4.5,1178931600
2860,2928,3.5,1256174255
1455,169,3.0,848992337
2261,1210,4.0,1207349200
608,44,5.0,942568674
1045,1,2.0,1156919245
2625,3153,3.0,1110075555
222,656,5.0,938873435
1329,3435,3.5,1174742869
1787,473,3.0,1015613223
486,9,4.0,1034745669
2812,2128,3.5,1296477257
1225,9,3.0,1091261429
2301,508,1.5,1113956750
1098,261,4.0,1305064134
2158,622,4.0,1261348454
1351,769,4.5,1313268969
235,127,3.5,1287165702
536,153,4.5,1242628429
2479,12,2.5,1304378029
2688,2030,2.5,1296818814
457,2493,2.0,948266205
322,924,2.5,1287245708
92,163,2.5,1293689413
1050,618,1.5,1373140055
2524,9,4.0,1039385689
585,61,4.0,1220392913
1718,200,3.0,1171746766
907,741,3.5,1124423158
2087,187,4.0,875636298
239,741,3.5,1304894375
858,44,5.0,1002770260
997,768,2.0,1003118692
934,770,3.0,893301051
486,1112,2.0,1034741648
630,1212,1.5,1171398088
2440,37,3.0,846943676
935,89,1.0,940834523
2929,892,3.0,1107793989
440,180,5.0,941482382
2545,1895,5.0,1194565029
1097,1035,3.0,944996977
976,445,4.0,832991308
709,7,3.0,1072640773
971,30,4.5,1298513766
1784,210,4.0,994629592
2857,582,2.0,942732912
907,3038,2.5,1124423468
2280,687,3.5,1229062018
2797,51,3.0,1164937699
2188,144,4.0,1196610469
709,166,2.5,1074485811
2835,29,4.0,970000285
1150,56,5.0,1016828354
332,1200,5.0,1181635648
1426,539,3.0,864676803
486,265,4.0,1034740805
225,1055,3.5,1168033531
2750,186,1.0,949608371
2077,382,3.0,1126016951
1098,2374,3.5,1325769651
2437,613,5.0,997475645
2333,857,4.0,1177791256
18,97,4.0,1094709798
485,72,5.0,1215485031
1414,559,5.0,1112794704
532,232,2.0,835207850
2254,486,5.0,1028311252
871,240,5.0,942849911
2708,847,4.0,945484317
2177,660,2.0,986393418
15,486,4.0,902107984
1052,1478,4.0,1309738953
935,732,2.0,940491401
1663,2128,4.5,1240232163
1105,881,4.0,1302997075
2027,760,2.5,1153606920
1912,1707,1.0,983991085
2843,741,3.0,1034350338
2000,54,4.0,1215831937
1345,37,2.5,1157203873
484,225,3.0,852647373
2625,171,3.0,1006637464
2058,510,3.5,1388177616
960,35,3.5,1087406362
106,227,4.0,834092780
2222,47,3.0,1118622937
955,367,4.5,1107581608
569,90,5.0,1111483688
1672,358,5.0,1122343618
1423,249,4.0,951875661
1778,609,3.0,1017932042
907,582,4.0,1124421947
2003,111,4.0,1167689495
2625,363,3.0,1050097250
2929,1380,4.5,1107794707
886,11,3.0,942770036
2703,144,4.0,1202677553
2431,111,4.0,1380319403
2192,180,5.0,1376433953
190,36,3.5,1190345546
612,161,5.0,840722313
1088,6,5.0,1349820385
1333,206,4.5,1218811160
2128,278,4.0,1227493523
706,101,2.5,1147761059
639,2720,3.0,1353258250
1329,1591,2.5,1273877945
1836,1380,4.0,979776597
2912,848,3.5,1166627825
45,712,3.5,1188989604
654,300,3.0,939105388
2906,10,4.0,868482525
574,487,1.0,842500539
2058,309,3.5,1321727348
394,1678,5.0,1284473451
1831,7,3.0,866543309
442,692,3.5,1111830275
2895,458,3.0,841475546
1079,623,3.0,1145602923
1580,25,4.0,946441925
2126,2420,4.0,999811489
2294,34,4.0,854354340
1263,934,4.0,974769230
2012,249,4.5,1299924619
171,10,4.0,944222945
1588,268,5.0,1108488220
2077,1930,3.0,1126024460
2063,209,4.5,1123217801
732,351,5.0,1191376271
803,180,5.0,944099299
2088,1310,4.0,1111144152
190,537,4.0,1185255065
2643,781,3.0,942137700
357,1066,5.0,974873595
1564,1056,3.0,1118790632
636,1251,2.5,1060386069
2144,356,2.0,1031677854
798,5,5.0,1285940121
1740,30,4.0,860341248
365,1347,5.0,1343461199
913,182,4.0,942260783
900,266,4.0,974695638
1092,858,3.5,1137298580
761,18,3.5,1390839203
2709,303,4.0,981429081
1029,502,3.0,867451592
1736,1890,3.0,1296928660
1045,174,4.0,1117129087
429,204,2.5,1133049738
1498,53,5.0,951164883
1445,126,3.5,1150732091
334,165,3.0,1353919325
1927,47,5.0,965416006
949,65,5.0,858350730
1942,20,1.0,1121993825
162,800,3.0,1027407674
1992,3676,3.5,1339502316
1695,111,3.5,1224485270
2515,781,3.0,957564818
1011,352,4.0,1008890970
2322,213,4.0,1118116281
85,34,5.0,835804620
722,195,2.5,1112508664
1594,324,3.0,1107465458
1969,385,2.0,1228783480
2472,932,2.0,1379215385
0,4,4.0,835719847
2536,73,5.0,1254944276
2219,6,4.5,1341923384
1595,232,3.5,1060678966
2277,15,4.5,1302895705
1359,203,2.0,1254494704
2261,702,4.5,1136060264
1727,623,2.0,978406491
2821,441,5.0,854484740
1338,451,2.0,939998948
460,152,4.5,1252826540
1092,950,3.0,1106340688
1520,1118,4.0,1242502603
2959,144,3.0,1332205619
1865,233,4.0,976235934
1334,309,3.0,1013441354
869,927,4.0,1043023608
119,1121,1.5,1301066840
1162,756,3.0,1024018271
1538,672,4.0,943088271
2627,183,4.0,1039165877
2027,94,4.0,1153602937
2280,317,3.5,1230886834
1466,192,5.0,1118809478
1141,19,4.0,1067684867
2014,244,4.0,979957378
1787,1103,3.0,1026762858
2130,73,5.0,1047325132
15,899,1.0,997997554
1906,623,3.5,1194399375
1612,369,4.0,1067778956
2010,551,3.5,1222123989
1612,2037,4.0,1042516914
37,581,4.0,1096933863
636,298,5.0,1059865880
1533,111,3.5,1294439507
1101,606,2.0,992239991
2856,848,3.5,1053963671
327,1334,2.0,1299445915
2444,1293,4.0,1230670384
225,1601,3.0,1168039798
1446,354,5.0,1151639370
1333,358,4.0,1218813747
2081,935,3.0,1000917018
1723,2186,2.0,1185415799
1663,1236,3.5,1249356813
2005,171,4.0,915529411
2245,251,3.0,1228869815
184,812,3.0,953813498
929,0,5.0,854632048
2122,40,5.0,1007181975
1049,585,3.5,1110156815
627,2010,4.0,1227323922
1225,1645,2.0,1091704522
1230,264,3.0,974778598
1612,418,5.0,979971717
1692,2316,3.0,1176280875
511,33,4.0,981016935
160,502,4.0,866385297
1297,179,4.5,1323153236
1052,53,3.5,1155956868
2723,250,4.0,850779566
242,106,1.5,1114269625
1027,71,2.0,862390157
2924,1113,5.0,1427055658
2556,2372,4.0,1011739281
184,557,5.0,953306479
1691,168,4.5,1107709975
657,71,4.0,847460311
1728,157,4.0,829841949
1522,829,3.0,975120210
1430,179,1.0,974045875
1306,565,4.0,861273240
2124,254,4.0,1139528091
2410,6,5.0,1124596865
1829,199,5.0,996859668
1920,305,1.0,946042119
1280,71,1.0,950835771
2562,1264,2.5,1133871193
1546,2134,4.0,1424356176
823,248,5.0,892758582
1359,106,1.5,1254442676
2013,2048,3.5,1186934673
679,901,3.5,1080170616
1778,193,4.0,965329361
2767,5,4.5,1264286812
125,1296,4.5,1378355097
2460,1614,3.5,1283360361
1351,1489,3.0,1360363846
1861,823,4.0,1095916497
1261,388,4.5,1193252241
422,1292,4.0,1120614991
1225,767,3.5,1091537852
968,1234,5.0,1186329099
1098,1231,4.5,1305066579
531,210,4.0,960392419
1175,262,3.0,974655710
1842,148,5.0,1277221455
1940,274,5.0,1049244614
2911,86,3.5,1242146993
2053,1298,4.0,1060813864
1531,47,2.0,915360680
58,854,5.0,1044479736
2037,4,2.0,1139733552
928,1034,5.0,1307980487
1642,44,4.0,966387278
1865,309,5.0,976236343
1470,1190,2.5,1155745957
619,540,4.0,938810305
744,133,4.0,1171686529
2122,1061,4.0,1007182155
2013,2643,3.5,1309205409
2806,530,4.0,864997961
1029,43,2.0,867451659
1842,1043,4.5,1277221180
1359,2978,3.5,1254079607
89,4,4.0,1137895207
94,1165,4.0,1356809257
699,14,3.5,1385830356
2839,157,5.0,832679718
1688,10,4.0,1127375819
2213,117,3.0,1347943790
1785,549,4.0,855348588
1025,117,5.0,1155758353
55,111,5.0,1077643931
1462,7,3.0,832533893
1576,40,4.0,943032403
821,1070,4.5,1104600429
2679,202,4.0,1325013268
1330,733,2.0,968368452
355,88,4.0,1117240659
2427,555,4.0,975196329
1460,1118,4.0,1121654749
676,82,4.0,1284567653
145,1000,4.0,1175613854
710,1816,4.5,1279761634
1753,820,5.0,978032326
689,503,1.0,974763647
1779,70,4.0,860453249
2081,2078,2.0,1027343280
2454,126,4.0,1294450520
2107,2952,3.0,1000249747
1097,76,2.0,944991114
1384,281,4.0,949280396
378,2400,4.5,1085689493
2388,1825,4.0,1305469092
1407,291,1.0,940540677
2222,692,3.0,1118623340
1668,385,2.5,1066888449
9,173,1.5,1402911690
69,1512,3.0,1290488293
1241,494,3.0,861054576
2960,368,4.0,1279860316
12,311,3.0,1095134887
1719,1334,4.0,1399954935
1359,858,1.5,1254348254
486,111,3.0,1034746055
1073,1699,3.5,1283773614
262,1794,4.5,1321725080
198,6,5.0,1194390222
1214,105,5.0,1199591883
2797,7,2.5,1164936168
997,46,3.0,925685862
2053,555,5.0,913834252
521,232,2.5,1107568244
2296,502,1.0,1016515790
121,131,3.0,1359316519
2897,7,3.0,832323907
2857,262,2.0,942987941
1460,68,4.0,1121664392
2551,187,5.0,974732307
552,121,4.0,1101012056
56,441,4.0,969218065
235,216,3.0,1287167743
1519,2100,4.0,1123035669
2128,351,4.5,1227494281
1333,834,3.5,1218912709
710,2895,4.0,1391279197
511,317,5.0,981015719
508,4,3.0,959895080
810,183,3.5,1195299644
1415,233,2.0,960239549
1540,23,3.0,830285021
2821,228,2.0,854484577
2079,122,4.0,1227582215
983,441,2.0,1225851283
2860,540,3.5,1209792428
1906,758,2.0,1194652310
774,5,4.0,837460029
1254,508,1.0,879342464
2534,369,4.5,1290624934
2840,304,5.0,1265777478
1225,260,4.5,1091534941
836,18,4.0,829062321
926,65,2.0,851507029
1560,73,5.0,1227128436
2527,100,2.0,1195354209
2141,388,3.5,1097238542
710,1836,4.0,965087576
1638,1034,3.0,1149984504
2648,122,4.5,1111416763
1906,614,3.5,1194608647
797,1035,3.5,1173484234
56,84,3.0,969218954
238,18,4.0,980779771
2146,23,3.0,845057597
327,314,2.5,1288243174
128,1297,4.0,1031910022
2172,161,3.0,976179407
2497,689,5.0,961913807
2206,1068,5.0,949270186
2934,173,4.0,1100357511
253,65,5.0,837036374
213,29,2.5,1230437823
1718,54,2.0,1171628585
1705,1070,5.0,955251192
1423,723,5.0,951876354
2077,1115,3.5,1126015000
2948,1934,4.0,1308346103
2821,36,4.0,854483346
1329,1848,2.0,1022678648
1015,246,4.0,963668246
2325,224,3.5,1425128389
1906,1149,4.5,1194396402
785,376,4.5,1112403409
2565,277,3.0,1322991883
429,273,4.0,1133049567
2126,94,3.0,999810692
2935,1293,5.0,1421887796
867,653,2.5,1188422231
2882,181,5.0,861208687
950,36,3.0,858513079
231,40,4.0,843661604
41,1263,3.5,1148874576
96,65,3.5,1079303658
223,51,4.0,1028297519
2126,0,4.0,999806693
1889,44,5.0,846139396
2960,624,4.0,1232821658
242,2078,2.5,1114269815
2959,4050,4.0,1343695581
1401,2764,3.5,1152820419
2901,1245,3.0,1297145692
2733,211,1.0,954983185
2003,127,3.5,1167696726
1351,1899,3.0,1313279855
618,2110,3.0,1111185956
1017,260,3.5,1233534775
525,943,4.5,1250361848
1568,1405,2.5,1158712378
1865,311,3.0,977239126
1837,12,5.0,1076246875
2358,148,4.5,1247868900
1748,46,3.0,1215960195
2384,168,4.0,1240092912
1938,3,5.0,1015812411
1539,340,4.0,1188316724
1533,143,2.5,1287958478
2373,57,3.5,1297015479
560,68,3.5,1155062532
900,813,4.0,974777332
1907,1200,2.0,1304008622
895,854,4.5,1123241119
322,2041,4.0,1303581114
2837,1274,3.0,1142040922
509,413,5.0,1142528099
39,143,2.5,1180436961
819,297,4.5,1284922329
56,810,3.0,968521598
1908,40,5.0,836658159
648,210,5.0,1348670853
2912,1271,3.5,1166632968
1215,121,4.0,1349804766
2843,100,3.0,1034359012
1388,159,2.0,845742292
213,298,4.5,1230443938
2544,52,4.5,1228123980
1564,53,1.5,1120497490
2320,545,3.0,987696013
2959,1233,2.5,1332205178
1351,818,3.0,1313781357
1378,793,2.0,1073358947
2748,896,4.0,1140273405
710,2233,4.0,984802416
260,6,4.5,1378240795
227,28,4.0,1112775321
911,14,3.0,1103946399
12,380,4.0,1095134696
1925,991,0.5,1118793341
1845,232,4.0,1217524965
2479,773,3.5,1304381271
1210,646,4.0,942609481
1836,795,4.0,979779923
1033,6,4.0,963512878
1092,157,3.5,1106244803
840,991,1.0,1010512117
590,202,4.0,1323551715
1886,190,4.0,1079792179
1063,992,2.5,1193559674
2964,1205,4.0,1138007991
226,715,3.0,974433529
2847,1209,2.0,1102305052
1922,449,1.5,1365303056
602,207,4.5,1123881531
2869,586,3.0,1019809628
1498,7,4.0,951164585
262,623,3.0,1170964700
2757,547,3.0,945828238
2355,147,3.0,1274595838
100,48,4.0,1214753385
2958,882,1.0,968460377
2225,126,4.5,1075414185
1922,223,3.5,1365306047
1433,167,5.0,1379310588
2934,7,2.0,1100355589
2107,3154,4.0,1002937598
2372,179,4.5,1232129745
308,2,5.0,829838228
2660,1223,5.0,1423753885
222,672,4.0,940880178
1947,351,4.0,1168303573
560,257,1.5,1142448464
1384,1053,2.0,1044763470
1049,181,4.0,1109984277
464,507,1.0,1215556109
2515,1251,5.0,1049322740
1378,1299,2.5,1055952745
901,247,5.0,1354118830
1317,518,3.0,857805527
2812,1371,3.5,1213474014
2666,0,4.0,987890562
2831,273,5.0,944932866
1017,122,4.0,1233534088
2948,378,3.5,1308346129
1345,772,1.5,1124076044
1225,179,2.5,1091260986
1039,158,4.0,840084114
2406,32,4.5,1140296744
2122,2,5.0,1007182663
2377,22,3.0,900940352
1450,88,4.0,946962081
931,24,3.0,845660127
1103,1212,4.0,1135141551
506,164,4.0,1009322405
1709,854,5.0,1111894155
1330,246,2.0,1038098917
2935,18,4.0,1406807911
189,242,3.0,964379616
2878,1067,3.5,1080677062
1222,1361,3.0,1230723443
2912,352,4.0,1166626239
279,892,2.0,1094097191
1837,164,3.5,1076245238
2087,2300,3.5,1147741689
220,26,2.0,832577498
2516,12,4.5,1221601136
1350,20,0.5,1084904314
140,1113,4.0,1185316008
1164,148,4.0,1252904077
362,420,3.0,857389711
1024,43,5.0,829070156
1092,198,3.5,1106249991
2960,1570,4.5,1279492603
2013,2861,4.0,1033222266
1143,159,3.5,1139801894
2658,1827,3.0,1392434789
2960,1253,4.5,1279127627
54,178,4.0,951393187
1035,574,2.0,952429456
1803,5,3.0,834317228
1962,935,1.0,1400934000
2066,52,5.0,1284952568
560,672,3.0,1142715486
187,259,5.0,963976612
2818,159,3.5,1392674819
922,243,2.0,1086210977
578,672,5.0,995676346
2557,122,4.0,1270940780
2426,35,4.0,947537841
511,10,5.0,980444913
711,440,5.0,832529449
2870,35,4.0,847582464
1531,24,3.0,915364638
978,210,5.0,1260412064
516,19,3.0,974664658
2367,216,5.0,1301772087
2014,73,3.0,979957401
1503,256,4.0,1209836860
2320,310,3.0,987697425
2029,71,5.0,1056729355
1399,33,4.0,972513104
1114,6,5.0,837217240
2878,32,2.5,1080703176
2027,131,1.0,1153605002
24,10,3.5,1118998780
2525,73,5.0,1213305970
1906,1192,2.5,1194651945
1228,559,5.0,1352630789
993,629,2.5,1239711247
2517,779,4.0,953955167
502,286,1.5,1112738859
800,26,4.0,840464232
2702,2068,1.0,964443878
944,659,5.0,944921707
1413,75,3.0,867068972
784,1122,3.5,1391424800
2562,113,1.0,1129894985
1921,1042,3.5,1264023819
2219,9,5.0,1341922831
1653,268,3.0,1034196167
365,378,3.5,1343463053
2350,18,3.5,1281233678
2338,445,5.0,902528204
69,923,3.5,1288669746
2027,753,2.0,1194172846
710,55,3.0,984802915
2779,15,3.0,1150531112
2672,88,3.0,1141624785
1974,26,5.0,901056461
525,121,4.5,1236633444
2042,1084,4.0,1128743962
1890,208,5.0,970075859
496,216,4.5,1280341245
2548,115,3.0,1016209510
39,133,3.5,1178559178
1718,388,4.0,1171629801
2955,2190,3.5,1419969870
1942,198,3.5,1121998276
701,1086,2.5,1286311855
2724,416,5.0,965343294
1330,711,3.5,1103477108
2055,624,4.0,1337554682
1498,273,4.0,951164518
2659,281,4.0,974631799
1345,1719,3.5,1143243884
454,455,1.5,1296971051
2480,358,4.0,1017618450
392,864,2.5,1132373329
1330,640,4.0,1057794292
1899,1295,3.0,854889986
889,10,1.0,974399219
2959,1145,3.0,1343695571
1317,247,4.0,857805584
1642,94,4.0,966355619
1472,204,4.0,944904261
911,210,4.0,1103466879
1749,2872,4.5,1104552427
1824,982,3.5,1096763758
2345,497,3.0,852426477
1050,210,2.0,1373140773
1731,2347,2.0,1329249883
886,721,1.0,942769965
79,549,5.0,1155510447
1997,11,2.0,834447019
1612,105,5.0,994304603
332,2313,3.0,1204015844
690,15,2.0,833138860
1098,1364,4.0,1305306356
1642,848,3.0,966273123
2242,327,3.0,987627425
1263,687,4.0,974769763
2413,20,4.0,847863756
1551,767,3.5,1071012285
158,1255,4.0,941646210
2882,72,5.0,861208353
1923,88,4.0,966034364
1185,244,4.0,1336705855
340,154,4.0,1231187644
1384,49,3.0,949280584
911,7,2.5,1103946752
676,1231,3.0,1284560715
1820,147,2.5,1197825615
1520,167,4.0,1242499537
797,2960,3.5,1171833745
2320,772,1.0,1011480252
69,1117,4.0,1288669629
2213,2126,3.0,1347944816
2857,86,4.0,943515972
1953,1056,4.0,1323893710
908,274,2.0,1044742128
2687,9,4.0,1005369198
2213,1634,0.5,1346920748
2672,400,3.5,1141626325
397,31,5.0,845304558
1954,29,3.0,833827622
2355,2454,0.5,1274595756
106,1806,5.0,833825764
2058,936,4.0,1388355231
2672,111,5.0,1141626637
715,205,3.0,1238443654
955,43,4.0,1107585703
1942,662,3.0,1122373184
1585,242,3.0,877304718
2868,15,3.0,965480467
245,540,4.0,1111550567
1592,2521,4.5,1366511996
821,218,4.5,1105330466
1467,178,4.0,1151767527
2915,212,5.0,983473001
1653,661,2.0,1034138176
192,324,5.0,1142542307
1359,2518,2.0,1254497050
1359,3586,4.0,1254077692
751,94,4.0,1092028897
2749,620,5.0,948657391
2733,206,5.0,954986606
1514,1099,1.0,1325926883
509,1461,3.5,1142540176
215,1304,4.0,1301364678
1906,1715,2.0,1194737290
1673,261,2.0,1117652605
1345,1672,2.5,1170625650
1548,53,5.0,994202497
1886,586,4.0,1079793190
809,1767,3.0,1261353259
242,494,1.0,1125091565
737,69,3.0,853174103
2656,41,4.0,831813170
1359,1552,4.0,1253401292
2666,174,3.0,993140570
2657,6,4.0,1037376711
37,293,3.0,1081024268
2027,1173,4.0,1237732365
247,240,5.0,938834086
867,1109,4.5,1182380452
1726,672,5.0,900711293
1578,40,4.0,938670457
122,297,5.0,965845880
1350,1079,3.5,1084931595
1378,442,3.5,1055953328
2293,820,5.0,1273960062
511,2594,4.0,1098681348
2388,1114,3.5,1305469632
2514,231,4.0,838489457
2771,57,3.0,1032797771
1953,44,5.0,1323577019
942,506,2.5,1195211752
242,624,4.0,1113780340
2866,1253,4.0,1165354022
2878,311,2.5,1080703097
238,143,4.0,1157392369
2337,510,3.0,856131445
521,615,4.0,1107569836
2708,502,4.0,945489324
2749,25,5.0,948657378
2140,581,1.0,963801876
1941,15,4.0,1367102540
1772,853,4.0,1355683127
1664,159,3.0,840020780
2128,1224,4.0,1227494262
521,510,4.0,1277946916
2746,763,3.0,1010370350
332,137,4.0,1196834122
560,865,1.5,1142712520
2681,676,4.0,945195098
35,1160,3.5,1272288193
1543,1576,4.0,1415472799
1532,420,5.0,844889276
2960,132,3.5,1232821453
1644,1236,5.0,1270086642
1920,659,3.0,946033642
2108,14,3.0,1213983333
1091,2448,4.0,1043381215
65,144,3.0,1264919664
2887,166,5.0,1019354257
511,305,3.0,1036889597
2052,187,4.0,987144878
2548,563,4.0,1001373750
1460,958,4.5,1121792633
742,418,4.0,1163299452
2138,259,4.0,1150352169
1545,309,1.0,999646636
1938,244,5.0,1015801479
833,7,5.0,849013046
1980,1704,3.0,996376590
2027,865,2.0,1217279091
1531,2653,5.0,915359231
1531,3408,5.0,915364478
230,719,4.0,1116902479
868,1255,4.0,1052022860
2964,166,4.0,1138011842
885,42,4.0,1363913680
2850,210,5.0,1236234912
521,767,2.0,1111496913
2937,40,5.0,996843591
2053,804,4.0,958408026
1147,112,2.0,1172238152
2825,2325,4.0,1185306734
1938,353,4.0,1015802172
1662,1258,2.0,969572229
1417,557,4.5,1059361108
2027,4,4.0,1181347423
2456,90,4.0,946276318
381,289,3.0,1000679056
2679,227,2.5,1325014658
2606,102,3.0,1125189953
2120,1065,3.0,1284857607
1996,115,3.0,1202844111
723,71,2.5,1262803796
1115,1034,4.5,1248901561
2712,508,4.5,1226854384
899,613,3.0,1147330255
12,347,2.0,1095142925
2152,2,4.0,1010107608
1296,440,2.0,836522290
1274,43,4.0,840555535
2548,304,4.0,1001374831
221,378,4.0,1133502508
2070,586,3.0,864307359
242,1617,1.5,1125233833
733,72,4.0,938818344
2190,781,1.5,1115846258
1417,3119,3.5,1059360647
1021,1263,5.0,1023892315
2242,377,2.5,1067278208
1253,510,5.0,1378663511
2324,10,2.0,901657985
375,109,4.5,1223515120
2080,207,2.0,956943606
15,565,2.0,903629390
1115,1109,3.5,1270684643
1252,1113,3.5,1348159853
1329,383,4.5,1064696661
1261,3411,4.5,1180907406
893,121,4.0,1074969900
1262,117,3.0,1039393866
891,2495,3.0,1171663749
2639,240,3.0,974464311
183,66,5.0,1296487133
537,692,3.0,953412446
2063,1,3.0,1172488801
1160,81,4.0,1319816211
2144,1080,4.0,1082056013
1050,678,4.0,1373140632
1528,35,2.0,1064154848
2648,612,4.0,890604861
1912,260,5.0,983992927
997,72,4.0,891674954
2042,147,3.0,1198803216
2081,844,4.5,1127266713
2191,1214,5.0,1330729229
2784,250,2.0,1151349422
1723,2318,2.0,1185415760
332,2254,4.5,1186990646
889,183,2.0,974400714
1732,1114,4.5,1285664825
44,1282,5.0,943093955
930,204,3.0,1004776163
2620,3081,5.0,959826909
3,44,4.5,1126634981
324,2197,4.0,835165199
761,901,3.0,1390839343
